,id,encode
125,8,"[-0.08437678  0.08929512  0.08426606 -0.08102092 -0.09716201 -0.00471714
 -0.11756382 -0.04790531  0.13501665 -0.09302267  0.18213362 -0.03052294
 -0.15771212  0.01560326 -0.05737812  0.21097215 -0.14775273 -0.17298526
 -0.0436289  -0.05999289  0.00932663  0.12866642 -0.0260619   0.07621165
 -0.17644128 -0.28547695 -0.06246553 -0.0584207  -0.02536612 -0.07441254
 -0.04913789  0.10202981 -0.15406984 -0.00166479  0.07124364  0.13181968
  0.02546849 -0.04540975  0.22177808  0.05255122 -0.23094392  0.09794667
  0.07562754  0.27855504  0.27626222  0.02322622  0.02642242 -0.15222333
  0.06083076 -0.21894695  0.06800301  0.15521818  0.02983014  0.08317435
 -0.01786359 -0.11018109  0.01595226  0.07841021 -0.15068616 -0.01822886
  0.10593916 -0.08232307  0.02069566 -0.06303752  0.2181655   0.04711922
 -0.10185309 -0.18770295  0.13257673 -0.18036401 -0.17240094  0.07219177
 -0.10371108 -0.14374079 -0.33805236  0.06454125  0.41293994  0.18663098
 -0.20971602  0.16226445 -0.00318132 -0.0519852   0.10315363  0.11829536
 -0.05214673  0.00250372 -0.04904786  0.05351158  0.29279226  0.03835395
 -0.04029985  0.17967573  0.03733997  0.06107376  0.0890488   0.09685601
 -0.03190093  0.01883778 -0.15978655 -0.01980109  0.02412304  0.03432554
  0.03420546  0.17334406 -0.18461084  0.23240431 -0.05240181 -0.05065791
 -0.02664427  0.0819459  -0.06873696 -0.00846695  0.18991433 -0.20919119
  0.13876304  0.13422054  0.06417104  0.13211679  0.16973579  0.124945
 -0.02572181  0.00346626 -0.21121594 -0.06510301  0.10484207 -0.02666099
  0.21537353  0.12077829]"
126,8,"[-0.06952496  0.10421161 -0.01710088 -0.05344981 -0.16837065 -0.00958128
 -0.04801835 -0.12262152  0.15272576 -0.11387218  0.22955243 -0.03388962
 -0.17241648 -0.01455933 -0.05249007  0.18435889 -0.16309318 -0.1582645
  0.00572087 -0.05549517  0.03008262  0.08763015  0.01316103  0.09067465
 -0.12281213 -0.29705521 -0.06189207 -0.05403576 -0.01160713 -0.11818211
 -0.05678914  0.10523533 -0.15586676 -0.03521759  0.0439687   0.08055861
 -0.0249439  -0.00964968  0.21786307  0.04513942 -0.2739782   0.08546048
  0.09743179  0.32398003  0.19644237  0.01065157 -0.00284766 -0.13107212
  0.08393403 -0.15466306  0.03994598  0.12025554  0.09682495 -0.01386129
 -0.05028613 -0.12198457 -0.04087074  0.09974255 -0.11511565 -0.01400937
  0.10644949 -0.06490467 -0.0147663  -0.07016234  0.23119579  0.07368229
 -0.08002472 -0.2027626   0.0533508  -0.18104342 -0.21393685  0.09572833
 -0.12079314 -0.16473182 -0.30272144 -0.01601617  0.43321705  0.09033079
 -0.18541832  0.11517828  0.00264388 -0.04070096  0.14876187  0.17082116
 -0.03169937  0.03714283 -0.09867956  0.02265876  0.26533684 -0.03176982
 -0.09150811  0.16266808  0.03066406  0.1127519   0.05347922  0.05682802
 -0.05987073  0.05259508 -0.16079476 -0.08301218 -0.00117108  0.02757773
 -0.01311696  0.15001664 -0.21943232  0.22413842 -0.0010746   0.01047648
  0.00439042  0.05959917 -0.02617782 -0.01510136  0.12243201 -0.24789469
  0.14332451  0.1461843   0.04395229  0.13408762  0.13193247  0.03123365
 -0.0067283   0.01361298 -0.24704918 -0.03192964  0.1194057  -0.07207923
  0.19422464  0.03770612]"
127,8,"[-0.08433845  0.0845641   0.03196751 -0.01542668 -0.06334672 -0.0066862
 -0.04077254 -0.1626974   0.16010532 -0.10695654  0.1977732  -0.04587917
 -0.13340724 -0.05036094 -0.04483959  0.18928449 -0.17243946 -0.12954667
 -0.06142773 -0.05397329 -0.00434283  0.11319552  0.02281957  0.05771555
 -0.10659242 -0.3099499  -0.09678562 -0.09594946  0.00762483 -0.04880545
 -0.0599987   0.08469591 -0.16047308 -0.05395816  0.03324259  0.08917926
 -0.04914548 -0.05488854  0.20201699  0.02648726 -0.23727219  0.11160809
  0.10948364  0.27086899  0.25226274  0.03018652 -0.01888846 -0.12177682
  0.11107392 -0.17092186  0.00956883  0.13474479  0.1048312   0.04289494
  0.00807165 -0.08688455 -0.01170913  0.11468995 -0.12339298 -0.01169231
  0.08741154 -0.05632892  0.01634855 -0.02592429  0.21449766  0.08616186
 -0.082702   -0.1579012   0.09334674 -0.1750363  -0.17010152  0.07725072
 -0.15816163 -0.18521683 -0.33195266  0.04190786  0.41927791  0.11191505
 -0.15350249  0.09522403  0.00592208  0.00255952  0.15067123  0.16040474
 -0.03814807 -0.05732746 -0.05910499 -0.01933179  0.26149574 -0.00124596
 -0.09636682  0.14965463 -0.00617919  0.06066924  0.01118607  0.02561681
 -0.03520159  0.02990183 -0.16039303 -0.05247641  0.02006881  0.06711964
 -0.00058395  0.17073908 -0.17533447  0.16951984 -0.01501541 -0.0118336
  0.04607762  0.03711928 -0.05276449  0.00564685  0.1354914  -0.2161677
  0.17940235  0.14553498  0.00867726  0.10963891  0.12162314  0.07249892
 -0.02987009  0.0514569  -0.24534427 -0.06252383  0.14894617 -0.03100206
  0.15954968  0.01939224]"
128,8,"[-1.05462678e-01  3.53798270e-02  5.57931550e-02 -9.25583169e-02
 -1.37996837e-01  1.30417570e-02 -6.38331473e-02 -1.04408763e-01
  1.19289011e-01 -1.23823032e-01  2.01956347e-01 -3.16504166e-02
 -1.58013880e-01 -4.72518429e-02 -5.36474846e-02  2.29555428e-01
 -6.77654967e-02 -1.73941702e-01 -7.31800199e-02 -6.90245852e-02
 -4.06913795e-02  1.37123585e-01  5.10847312e-05  8.79922286e-02
 -1.42898396e-01 -2.87652075e-01 -3.37411612e-02 -5.20752333e-02
 -6.17543161e-02 -8.13793093e-02 -2.25426890e-02  1.17070325e-01
 -1.63396895e-01  5.56677673e-03  5.35800420e-02  1.03628121e-01
 -4.33886945e-02  3.38756591e-02  1.97274983e-01  1.11784793e-01
 -2.82034218e-01  5.35018966e-02  6.93371668e-02  3.05925876e-01
  1.99979872e-01  2.28392202e-02  1.94982402e-02 -1.17474347e-01
  5.78838550e-02 -2.20196590e-01  3.22268903e-02  1.56535149e-01
  5.29592633e-02  8.73536710e-03 -4.27510515e-02 -9.96983498e-02
 -1.30332829e-02  1.47459462e-01 -1.38552919e-01  4.69034128e-02
  7.41042122e-02 -6.86402395e-02 -5.90339079e-02 -5.25308400e-02
  2.14883864e-01  8.36802423e-02 -1.31970212e-01 -1.89794093e-01
  9.95937139e-02 -1.42174855e-01 -2.10791975e-01  6.66477084e-02
 -1.58593044e-01 -1.72324792e-01 -3.70067060e-01 -2.48312950e-03
  3.95320445e-01  8.43698904e-02 -1.85958222e-01  9.31143463e-02
 -2.68200058e-02  1.52522922e-02  7.99383670e-02  1.24646805e-01
 -4.52636704e-02 -2.23176163e-02 -1.38772698e-02  1.10837575e-02
  2.34181866e-01  1.33033656e-03 -6.19521923e-02  1.66971162e-01
  3.07948049e-03  6.91741407e-02 -1.08685186e-02  8.90645981e-02
 -3.28664593e-02  3.17456350e-02 -1.32877693e-01 -6.63528964e-02
  1.15059633e-02  2.90132836e-02  6.07424863e-02  1.53928444e-01
 -2.62535214e-01  2.84619570e-01 -6.88411854e-03  1.23943016e-02
  3.84807140e-02  1.01519868e-01 -6.44831881e-02  8.42817244e-04
  1.59822688e-01 -1.96027458e-01  2.04779953e-01  2.18038738e-01
  8.24248940e-02  9.10660625e-02  1.97014421e-01  2.06262767e-02
 -1.27189253e-02  3.97534780e-02 -2.28429690e-01 -5.71799465e-02
  1.03456184e-01 -9.39557627e-02  1.45634055e-01  8.80454630e-02]"
129,8,"[-0.15037133  0.09340692  0.06605867 -0.07492668 -0.05126956 -0.01914901
 -0.06219843 -0.08487429  0.1583508  -0.12636667  0.21305254 -0.08900152
 -0.19857867  0.00153851 -0.10194769  0.21319094 -0.17925806 -0.15031806
 -0.02388104 -0.04720194  0.07436764  0.0921325  -0.00264458  0.0380062
 -0.13448431 -0.28758305 -0.03489849 -0.07255912  0.03500701 -0.07281148
 -0.08913185  0.06551778 -0.18381321  0.01658891  0.03615051  0.14338689
  0.03723017 -0.02541684  0.15272483  0.01791457 -0.26236069  0.05476175
  0.06698227  0.26412478  0.14737618  0.00590711 -0.02759449 -0.17479372
  0.08195543 -0.16919494  0.03521254  0.13104679  0.0576517   0.04284253
  0.00652981 -0.15515374 -0.00510744  0.10679953 -0.1321097  -0.00246953
  0.09995691  0.00060587 -0.01359606 -0.10428774  0.19988795  0.07774989
 -0.12620418 -0.19509062  0.12175314 -0.12773159 -0.06512026  0.134508
 -0.12429488 -0.15107036 -0.25969231  0.02253777  0.39269593  0.06656069
 -0.13403282  0.0942384  -0.01444514 -0.02935571  0.11732554  0.13448644
 -0.05298833  0.06178424 -0.0421398   0.037862    0.22689132 -0.01595212
 -0.03084075  0.14014244 -0.01833885  0.05789064  0.00114899  0.0608023
 -0.0699083   0.0357299  -0.12989402 -0.03539903 -0.00995165 -0.03472143
 -0.03224388  0.15005206 -0.17116046  0.11871457  0.00118534 -0.00876542
  0.02440944  0.0931399  -0.02621626 -0.04953673  0.11331879 -0.24224338
  0.17696618  0.17291683  0.06602014  0.0879301   0.09611882  0.0832618
  0.00264004  0.0407614  -0.22134188 -0.02413458  0.10191493 -0.06902038
  0.08694029  0.01547402]"
130,8,"[-0.07669876  0.08862958  0.04452505 -0.01932177 -0.08802201  0.01249246
 -0.05882904 -0.10154607  0.12831676 -0.13567825  0.2529355  -0.04338914
 -0.14683338 -0.01884792 -0.02307521  0.1833294  -0.18237375 -0.136814
 -0.04379462 -0.01474743  0.06781627  0.09370913 -0.00243487  0.03481279
 -0.13597023 -0.30443949 -0.05924088 -0.04032352  0.00086893 -0.07418711
 -0.0510707   0.05616112 -0.17986614  0.02274552  0.01834579  0.07912379
 -0.03157428 -0.04048516  0.21996887 -0.00788014 -0.27649778  0.10521162
  0.07349455  0.25138021  0.18412869  0.04871421 -0.04061485 -0.13813692
  0.09251847 -0.16200468  0.0636443   0.11517119  0.06885344  0.03516899
 -0.02361766 -0.14231792 -0.03038012  0.08581647 -0.09574463  0.00290638
  0.08100671 -0.06898434  0.02998895 -0.0927197   0.22376768  0.06895415
 -0.09313203 -0.19696118  0.09186711 -0.16147073 -0.17942697  0.1040238
 -0.11797901 -0.19100817 -0.34619123  0.01635603  0.39085805  0.10720985
 -0.2302202   0.05507522  0.04819373 -0.01358372  0.20198761  0.17651202
 -0.02766877  0.01187562 -0.11054523 -0.00972041  0.31538069 -0.01131581
 -0.12195348  0.20306812  0.02774439  0.0929915   0.03258327  0.02213444
 -0.00767781  0.02204948 -0.19554986 -0.02906749  0.01020909  0.04613467
 -0.05936162  0.19248442 -0.14178364  0.18280794 -0.00130916  0.01556875
  0.00768685  0.08381188 -0.11260739 -0.03518718  0.11959046 -0.22110587
  0.16949888  0.13784452  0.09731857  0.11279386  0.16430163  0.0806739
 -0.01902919  0.03297022 -0.29532284 -0.03889258  0.14824276 -0.03215518
  0.18860173  0.065855  ]"
131,8,"[-0.03451023  0.14086185  0.0445867  -0.02033297 -0.05246348  0.01202718
 -0.01501544 -0.0651462   0.17992263 -0.09865052  0.19951579 -0.01723393
 -0.18660796 -0.02026281 -0.05024702  0.18481112 -0.21992242 -0.11853642
 -0.08903661 -0.09197827  0.01991877  0.12909809  0.0424172   0.05902132
 -0.11808889 -0.30004069 -0.00945545 -0.08334871  0.02841195 -0.08136482
 -0.02468784  0.10578656 -0.15151149 -0.00866959  0.00962124  0.04844387
 -0.02835653 -0.0159974   0.21877757  0.03718839 -0.19581719  0.08959568
  0.06993807  0.29600701  0.25372031  0.03684454 -0.0011556  -0.16171826
  0.0850466  -0.19437109  0.03186393  0.1543996   0.00544236  0.05775111
  0.00065198 -0.12752871 -0.04869155  0.07116345 -0.09407556  0.00498325
  0.10884008 -0.011008   -0.03079533 -0.05671318  0.1846749   0.06162684
 -0.08761039 -0.20446715  0.09676079 -0.20782669 -0.19498295  0.07801728
 -0.10628965 -0.12519495 -0.29337054  0.02872288  0.3903743   0.11042717
 -0.15714918  0.0688106   0.0062891  -0.03174227  0.17067833  0.1329136
 -0.09606642 -0.04126584 -0.07060432  0.03480767  0.23994081  0.02800918
 -0.10887355  0.16328697  0.02780145  0.04418427  0.03754723  0.03442397
 -0.06088138  0.08307508 -0.23152024 -0.04343436  0.04224503  0.03253071
 -0.02109724  0.15628134 -0.13896944  0.19206029 -0.01947519 -0.00658897
  0.05025683  0.08184188 -0.13181835 -0.0026498   0.17296755 -0.16745318
  0.17882617  0.14223193  0.0763539   0.08325879  0.16565056  0.11108458
 -0.01364888  0.05230326 -0.25751451 -0.04605531  0.12293086 -0.03078956
  0.14826658  0.02415817]"
132,8,"[-1.11358546e-01  3.17185260e-02  1.44587178e-03 -6.44847676e-02
 -1.82326764e-01  1.19595379e-02 -5.25429361e-02 -5.67212850e-02
  5.71426712e-02 -1.29526049e-01  1.56311244e-01 -4.25963923e-02
 -1.89203665e-01 -2.23382656e-02 -1.90792996e-02  1.67434171e-01
 -9.93428081e-02 -1.84367657e-01 -4.78782132e-02 -3.43871713e-02
 -3.43926847e-02  1.48740619e-01  1.58026386e-02  7.08257332e-02
 -1.67211995e-01 -3.17147404e-01 -6.71198219e-02 -6.49086908e-02
 -3.24680284e-02 -1.15654230e-01 -3.21914479e-02  6.69186711e-02
 -1.41610175e-01  4.68056798e-02  9.29487571e-02  6.37099147e-02
 -3.74294184e-02  4.46399208e-03  2.00550914e-01  1.16122104e-01
 -3.06062520e-01  5.60130812e-02  4.72659171e-02  3.30020785e-01
  2.29071066e-01  1.95230730e-02 -9.92225111e-03 -1.18471697e-01
  7.87013620e-02 -1.94848299e-01  7.01092631e-02  1.36281475e-01
  3.48349623e-02 -1.00762080e-02 -3.42224278e-02 -9.17524323e-02
 -4.70491685e-02  1.33309633e-01 -1.47001192e-01  2.84891892e-02
  6.70560896e-02 -6.47838935e-02 -1.99513678e-02 -5.08526824e-02
  2.04661757e-01  4.13186662e-02 -1.30046993e-01 -2.27340847e-01
  1.28594577e-01 -2.09744439e-01 -1.61510170e-01  1.10890932e-01
 -1.31248340e-01 -2.01895013e-01 -2.99321145e-01  4.36233096e-02
  3.41440529e-01  1.49201825e-01 -1.60430223e-01  8.03641155e-02
  7.09736254e-03  1.38806701e-02  1.09518625e-01  1.75539568e-01
 -3.30881476e-02  2.26139091e-04 -3.77386399e-02  3.01126726e-02
  2.54609406e-01 -3.54109406e-02 -9.65418369e-02  1.93435892e-01
  1.35706859e-02  7.12519810e-02  5.74449226e-02  5.11130244e-02
 -5.53975403e-02 -1.96390925e-03 -1.54157549e-01 -6.46347031e-02
  1.09919813e-02  2.29396559e-02  4.00214307e-02  1.91928193e-01
 -1.59380928e-01  2.36114994e-01 -3.97914760e-02 -3.02158147e-02
 -2.25429349e-02  5.03102615e-02 -6.68826401e-02 -3.70035730e-02
  1.07055545e-01 -2.31290862e-01  1.88156515e-01  1.76046684e-01
  1.10730514e-01  1.05685785e-01  1.73141286e-01 -1.68762188e-02
  2.09926907e-02  2.06003413e-02 -2.10497186e-01 -3.64352390e-02
  1.30445227e-01 -5.08428663e-02  1.53317660e-01  2.44858842e-02]"
133,8,"[-5.55655919e-02  8.45651701e-02  3.92448641e-02 -6.61700815e-02
 -1.59365684e-01 -2.44272314e-02 -1.23986922e-01 -2.72844825e-02
  1.38180882e-01 -6.89632148e-02  1.98260233e-01 -4.24982682e-02
 -1.43754289e-01  2.11541243e-02 -1.08166505e-02  1.79952770e-01
 -1.59624472e-01 -1.43696859e-01 -4.60493788e-02  1.13255214e-02
  5.83333429e-04  1.42173916e-01  6.86736824e-03  5.58908470e-02
 -1.71459526e-01 -2.92879254e-01 -5.03865145e-02 -6.89322799e-02
  3.95185314e-03 -9.80683193e-02 -6.99405372e-02  6.53390810e-02
 -1.66561395e-01 -2.89966818e-02  1.09637573e-01  1.07396893e-01
 -4.08672765e-02 -5.37036434e-02  1.45885885e-01  5.44063523e-02
 -3.15457225e-01  1.21848665e-01  6.44915774e-02  2.71683931e-01
  2.16651872e-01  5.19822352e-02 -1.18918717e-03 -1.65668592e-01
  8.93909931e-02 -1.89550579e-01  8.48730132e-02  1.51871949e-01
  2.15394795e-02  2.97401585e-02  1.89344492e-02 -9.58576798e-02
 -9.37646255e-05  1.67062968e-01 -1.47638783e-01 -9.98500502e-04
  1.39656961e-01  4.07743305e-02  3.10184173e-02 -1.04776338e-01
  2.05164239e-01  6.20763749e-02 -1.11646563e-01 -1.88147500e-01
  9.13099796e-02 -1.47507638e-01 -1.67638466e-01  1.54526904e-01
 -1.18852146e-01 -2.02213258e-01 -2.58667409e-01  2.51346566e-02
  4.02597785e-01  1.20859720e-01 -1.75828323e-01  7.17929453e-02
  2.85521243e-02 -3.41595151e-02  9.56518576e-02  1.30923882e-01
 -1.99544784e-02 -4.22937330e-03 -4.64988090e-02  1.88232176e-02
  3.15227807e-01 -1.77867245e-03 -1.10655632e-02  1.88253820e-01
  3.54266912e-02  2.94578094e-02  3.01524829e-02  5.34537435e-02
 -4.46304493e-02  1.49190146e-02 -1.69468284e-01 -7.57360831e-02
  6.21703546e-03  2.10481379e-02 -4.32051420e-02  1.81721419e-01
 -1.81184828e-01  2.06829086e-01  3.04505625e-03 -2.93856468e-02
  1.14206560e-02  7.52043799e-02 -1.10789835e-02 -3.45142558e-02
  1.38084784e-01 -2.25731179e-01  1.92477524e-01  1.30303234e-01
  1.28209993e-01  7.19716698e-02  9.19443667e-02  4.65972275e-02
 -1.12986127e-02 -2.35155039e-03 -2.32470244e-01 -6.45046905e-02
  1.00589842e-01 -6.55139089e-02  1.38651595e-01  3.56859490e-02]"
134,8,"[-0.10738213  0.11541664  0.01955532 -0.05404801 -0.18173772  0.02503404
 -0.048904   -0.03364443  0.14693373  0.00489365  0.26965898 -0.04214916
 -0.21709932 -0.03156403 -0.01323239  0.17430566 -0.12284279 -0.08560168
 -0.06732685 -0.04696885  0.03681496  0.10423052  0.04954628  0.0595112
 -0.14660569 -0.2859278  -0.08593445 -0.08630203  0.02395722 -0.07982127
 -0.02301918  0.06157148 -0.10816761 -0.02207617  0.10508614  0.08066189
 -0.12413476 -0.04435156  0.19045627 -0.01677101 -0.23508364  0.07436431
  0.11843349  0.24964072  0.22743706  0.03636495  0.0067126  -0.13848217
  0.11763461 -0.16668789  0.05586813  0.1693127   0.12241563  0.02513486
  0.05716659 -0.05731564 -0.03691558  0.22633319 -0.18696068 -0.00986653
  0.08486794 -0.01145058 -0.04665217 -0.12038796  0.20144832  0.10029625
 -0.16353476 -0.1980198   0.09875131 -0.1225398  -0.12141977  0.20744781
 -0.14557169 -0.21713924 -0.21653751  0.05321382  0.44756621  0.06785457
 -0.13614471  0.03037006 -0.00292226 -0.06241608  0.01674872  0.07206696
 -0.09781879 -0.08034556 -0.10660225  0.01482253  0.24388409 -0.08144279
  0.0150942   0.21688095  0.05099066  0.0694161  -0.01493309  0.06952816
 -0.08059327  0.02350813 -0.13198371 -0.09310418  0.00904779 -0.0347624
  0.00709671  0.06762487 -0.14599869  0.17380036  0.02334427  0.02405843
 -0.01338294 -0.01755896 -0.06695801  0.0056387   0.16112572 -0.268709
  0.16477858  0.05963952  0.0788892   0.07421181  0.1304605   0.04696477
 -0.0081137  -0.05581906 -0.18018998 -0.02005422  0.13116381 -0.0786432
  0.11773828  0.00221977]"
135,8,"[-0.03451023  0.14086185  0.0445867  -0.02033297 -0.05246348  0.01202718
 -0.01501544 -0.0651462   0.17992263 -0.09865052  0.19951579 -0.01723393
 -0.18660796 -0.02026281 -0.05024702  0.18481112 -0.21992242 -0.11853642
 -0.08903661 -0.09197827  0.01991877  0.12909809  0.0424172   0.05902132
 -0.11808889 -0.30004069 -0.00945545 -0.08334871  0.02841195 -0.08136482
 -0.02468784  0.10578656 -0.15151149 -0.00866959  0.00962124  0.04844387
 -0.02835653 -0.0159974   0.21877757  0.03718839 -0.19581719  0.08959568
  0.06993807  0.29600701  0.25372031  0.03684454 -0.0011556  -0.16171826
  0.0850466  -0.19437109  0.03186393  0.1543996   0.00544236  0.05775111
  0.00065198 -0.12752871 -0.04869155  0.07116345 -0.09407556  0.00498325
  0.10884008 -0.011008   -0.03079533 -0.05671318  0.1846749   0.06162684
 -0.08761039 -0.20446715  0.09676079 -0.20782669 -0.19498295  0.07801728
 -0.10628965 -0.12519495 -0.29337054  0.02872288  0.3903743   0.11042717
 -0.15714918  0.0688106   0.0062891  -0.03174227  0.17067833  0.1329136
 -0.09606642 -0.04126584 -0.07060432  0.03480767  0.23994081  0.02800918
 -0.10887355  0.16328697  0.02780145  0.04418427  0.03754723  0.03442397
 -0.06088138  0.08307508 -0.23152024 -0.04343436  0.04224503  0.03253071
 -0.02109724  0.15628134 -0.13896944  0.19206029 -0.01947519 -0.00658897
  0.05025683  0.08184188 -0.13181835 -0.0026498   0.17296755 -0.16745318
  0.17882617  0.14223193  0.0763539   0.08325879  0.16565056  0.11108458
 -0.01364888  0.05230326 -0.25751451 -0.04605531  0.12293086 -0.03078956
  0.14826658  0.02415817]"
136,8,"[-0.08976319  0.09632947  0.00683714 -0.06633796 -0.05924526 -0.01121083
 -0.05954833 -0.08083043  0.19189499 -0.12960783  0.19552973 -0.0768446
 -0.18036667  0.0040559  -0.02011129  0.1920591  -0.19227488 -0.11817172
 -0.00443135 -0.02608393  0.05871213  0.11590651  0.00074759  0.04903709
 -0.0987867  -0.31547776 -0.07075466 -0.11840726 -0.04304885 -0.05274847
 -0.01588507  0.08216687 -0.11832839 -0.01238569  0.04190105  0.03862748
  0.01435843 -0.04915923  0.23750634  0.02804317 -0.25966898  0.07828842
  0.08157592  0.24698327  0.20093665  0.02079973 -0.01790654 -0.17997694
  0.10945248 -0.17301969  0.00542928  0.12291688  0.05493674  0.03208894
 -0.01495785 -0.11059697 -0.0126874   0.0710032  -0.1459965  -0.01958333
  0.11724526 -0.03596627 -0.01435109 -0.08057147  0.22009572  0.07770848
 -0.10671695 -0.16665664  0.09827536 -0.16859466 -0.17304541  0.1021616
 -0.14583614 -0.19745041 -0.26756877  0.02306508  0.35537893  0.11114728
 -0.17393187  0.06995049  0.02728076 -0.02063823  0.14621112  0.18951094
 -0.02684    -0.03287639 -0.00779175 -0.00940877  0.28066602 -0.01338927
 -0.07586701  0.17479432  0.00426811  0.08447698  0.01242142  0.03635927
 -0.00915375  0.01136311 -0.17573225 -0.03350721  0.01314447  0.02904508
 -0.03288249  0.17908753 -0.20455436  0.16839878 -0.0351605  -0.05347105
  0.0107551   0.05623263 -0.01014609  0.01466378  0.15124497 -0.16443492
  0.15417466  0.13401674  0.06777029  0.12469321  0.09055896  0.09052255
 -0.03429389  0.02517334 -0.28916875 -0.04816586  0.13781044  0.00524123
  0.14750329 -0.001662  ]"
137,8,"[-0.13519952  0.09899223  0.04223211 -0.07180683 -0.09034938  0.02361453
 -0.10143463 -0.12423854  0.17600396 -0.15960172  0.20086239  0.01060903
 -0.12697598 -0.01468451 -0.08839127  0.1845232  -0.12414648 -0.16871433
 -0.06934085 -0.02487881  0.00940461  0.11663214  0.00452111  0.06054507
 -0.08750387 -0.37240982 -0.07857386 -0.0249751  -0.03979361 -0.07117971
 -0.04670724  0.09459807 -0.20822072 -0.00727105  0.01931165  0.0884456
 -0.00980026  0.03699438  0.19960071  0.03917366 -0.25672135  0.08853178
  0.08832677  0.30166048  0.23509143  0.05222958 -0.00398178 -0.16914117
  0.06062482 -0.17756547  0.09628953  0.14094736  0.05838475  0.02453523
  0.00815549 -0.10470995 -0.03970018  0.09210669 -0.10330814  0.00446325
  0.09337299 -0.06256193 -0.05573317 -0.09496605  0.21367453  0.1026904
 -0.08227091 -0.23668042  0.1106576  -0.17538255 -0.14222522  0.08416045
 -0.1083888  -0.18617946 -0.31806356  0.03973525  0.38977742  0.16139355
 -0.18769965  0.12127962 -0.01607506 -0.04926031  0.12256003  0.12310446
 -0.04690508  0.01164301 -0.04274874  0.04167137  0.25755453  0.05598584
 -0.0748117   0.18064857  0.00900858  0.03130823  0.02800029  0.06943921
 -0.06192926  0.04149115 -0.21723613 -0.06754275 -0.00372552  0.08581391
 -0.00322132  0.15826181 -0.19431961  0.24236782 -0.04500757 -0.00394838
  0.02683261  0.05360709 -0.06681278 -0.02892533  0.13572371 -0.20198391
  0.15617701  0.11351883  0.07542526  0.15287848  0.16138929  0.09445788
 -0.0075483   0.02255915 -0.27435729 -0.03889871  0.14080817 -0.05347834
  0.18606369  0.06974984]"
138,8,"[-7.66837373e-02  1.02582037e-01 -2.55563706e-02 -5.85308410e-02
 -1.04527079e-01 -1.99522711e-02 -5.83983026e-02 -6.70625120e-02
  1.59710869e-01 -1.00528575e-01  2.07191214e-01 -3.80745269e-02
 -2.23224819e-01  1.04646906e-02 -3.55748162e-02  1.49410978e-01
 -1.99418962e-01 -1.17968738e-01 -2.23611183e-02 -4.10119742e-02
  7.47394040e-02  1.38012856e-01  2.95919981e-02  8.36665109e-02
 -1.26149103e-01 -2.77753353e-01 -3.97558808e-02 -5.32984063e-02
  1.54163465e-02 -6.90828487e-02  6.90486422e-03  8.13513771e-02
 -1.75001785e-01 -2.32430957e-02  2.31590569e-02  3.84157151e-02
 -2.44239531e-02 -5.49686607e-03  2.01181814e-01  5.57628199e-02
 -2.38153949e-01  2.29113419e-02  7.00429678e-02  2.75030702e-01
  1.68060675e-01  5.92310838e-02 -1.32824574e-02 -2.08428353e-01
 -2.73009180e-03 -2.14413196e-01  9.93800163e-02  1.73017353e-01
  9.69110988e-05  5.07881120e-02 -5.24679571e-02 -1.46360993e-01
 -4.58894446e-02  1.46939754e-01 -1.41153812e-01  3.23354490e-02
  1.02476209e-01  2.50625759e-02  1.65460482e-02 -6.79272115e-02
  2.20329687e-01  6.45745024e-02 -1.29956663e-01 -1.63528100e-01
  3.74760777e-02 -1.82601467e-01 -2.07659125e-01  1.20857455e-01
 -8.64995569e-02 -2.08001852e-01 -3.14927340e-01  2.78174691e-02
  3.82562995e-01  1.05098382e-01 -1.39606550e-01  5.25558032e-02
 -2.35114135e-02 -9.23440680e-02  1.58847466e-01  1.45796135e-01
 -4.54959907e-02 -5.81847876e-02 -4.84241694e-02  5.41917831e-02
  2.44359747e-01 -2.16190331e-03 -8.58502984e-02  2.06610829e-01
  3.36799808e-02  5.17939292e-02  7.59694446e-03  1.25820071e-01
 -6.39282838e-02  4.96150255e-02 -1.74070925e-01 -7.59290084e-02
  2.10892074e-02  5.00539318e-02 -3.24754082e-02  1.74739778e-01
 -1.64035857e-01  1.95067197e-01  2.85064522e-02 -6.81007430e-02
  3.73083577e-02  3.08561791e-02 -7.29816854e-02 -5.73457778e-02
  1.39414772e-01 -1.89197123e-01  1.82079718e-01  1.42762303e-01
  1.17018305e-01  1.46398261e-01  1.35248214e-01  7.72240907e-02
  5.77944424e-03 -2.24268287e-02 -2.40171358e-01 -3.06370901e-03
  1.34334892e-01 -1.91105679e-02  1.51021659e-01  1.94148012e-02]"
